year,age_group,house_price_2024d,tuition_2024d,auto_2024d,health_2024d,wage_annual_2024d,mortgage_rate,auto_rate,student_rate,pay_house,pay_degree,pay_car,pay_health,pay_total,share_house,hours_house,share_degree,hours_degree,share_car,hours_car,share_health,hours_health,share_total,hours_total
1949,55 to 64 Years,,,11094.887470381394,170.99946601463208,21198.897637795275,0.0754175,0.1005,0.08,,,2083.4572231788857,170.99946601463208,2254.456689193518,,,,,0.09828139456951353,196.56278913902705,0.008066431987942574,16.132863975885147,0.1063478265574561,212.6956531149122
1949,65 Years and Older,,,11094.887470381394,170.99946601463208,8784.482515691047,0.0754175,0.1005,0.08,,,2083.4572231788857,170.99946601463208,2254.456689193518,,,,,0.23717472480107576,474.34944960215154,0.019466083028703042,38.932166057406086,0.2566408078297788,513.2816156595577
1950,25 to 34 Years,,,11148.975891931092,174.0736137182659,26041.08014812025,0.0754175,0.1005,0.08,,,2093.6142358452057,174.0736137182659,2267.6878495634714,,,,,0.08039659737372035,160.79319474744068,0.006684577318918594,13.36915463783719,0.08708117469263894,174.16234938527788
1950,35 to 44 Years,,,11148.975891931092,174.0736137182659,28216.455317371936,0.0754175,0.1005,0.08,,,2093.6142358452057,174.0736137182659,2267.6878495634714,,,,,0.07419834321131885,148.3966864226377,0.00616922330464006,12.33844660928012,0.0803675665159589,160.7351330319178
1950,45 to 54 Years,,,11148.975891931092,174.0736137182659,26706.090115092644,0.0754175,0.1005,0.08,,,2093.6142358452057,174.0736137182659,2267.6878495634714,,,,,0.07839463683461562,156.78927366923122,0.006518124254358378,13.036248508716756,0.08491276108897398,169.82552217794796
1950,55 to 64 Years,,,11148.975891931092,174.0736137182659,21509.091597274797,0.0754175,0.1005,0.08,,,2093.6142358452057,174.0736137182659,2267.6878495634714,,,,,0.09733624622764016,194.67249245528032,0.008093024892800263,16.186049785600527,0.10542927112044041,210.85854224088084
1950,65 Years and Older,,,11148.975891931092,174.0736137182659,8533.754824614638,0.0754175,0.1005,0.08,,,2093.6142358452057,174.0736137182659,2267.6878495634714,,,,,0.24533330039039972,490.66660078079946,0.02039824406674662,40.79648813349324,0.2657315444571463,531.4630889142926
1951,25 to 34 Years,,,11743.948528977748,182.4314527875204,27228.888543930458,0.0754175,0.1005,0.08,,,2205.3413751747257,182.4314527875204,2387.772827962246,,,,,0.0809927063903721,161.98541278074418,0.006699922859252582,13.399845718505164,0.08769262924962466,175.38525849924932
1951,35 to 44 Years,,,11743.948528977748,182.4314527875204,29196.177720801566,0.0754175,0.1005,0.08,,,2205.3413751747257,182.4314527875204,2387.772827962246,,,,,0.07553527712648063,151.07055425296127,0.006248470417329404,12.496940834658808,0.08178374754381003,163.56749508762005
1951,45 to 54 Years,,,11743.948528977748,182.4314527875204,26155.81774580336,0.0754175,0.1005,0.08,,,2205.3413751747257,182.4314527875204,2387.772827962246,,,,,0.0843155200348713,168.6310400697426,0.006974794462956185,13.94958892591237,0.09129031449782748,182.58062899565496
1951,55 to 64 Years,,,11743.948528977748,182.4314527875204,22571.63533136805,0.0754175,0.1005,0.08,,,2205.3413751747257,182.4314527875204,2387.772827962246,,,,,0.09770410264026988,195.40820528053976,0.008082332099969444,16.164664199938887,0.10578643474023931,211.57286948047863
1951,65 Years and Older,,,11743.948528977748,182.4314527875204,8009.855752316173,0.0754175,0.1005,0.08,,,2205.3413751747257,182.4314527875204,2387.772827962246,,,,,0.2753284757390316,550.6569514780632,0.022775872428759728,45.55174485751946,0.2981043481677913,596.2086963355825
1952,25 to 34 Years,,,12704.018011484852,192.61456705580747,27959.44427610448,0.0754175,0.1005,0.08,,,2385.6283500019053,192.61456705580747,2578.242917057713,,,,,0.0853245982446361,170.6491964892722,0.006889069938361592,13.778139876723184,0.0922136681829977,184.4273363659954
1952,35 to 44 Years,,,12704.018011484852,192.61456705580747,29263.75763747454,0.0754175,0.1005,0.08,,,2385.6283500019053,192.61456705580747,2578.242917057713,,,,,0.0815216001839395,163.043200367879,0.006582017574159696,13.164035148319392,0.0881036177580992,176.2072355161984
1952,45 to 54 Years,,,12704.018011484852,192.61456705580747,27799.868339046432,0.0754175,0.1005,0.08,,,2385.6283500019053,192.61456705580747,2578.242917057713,,,,,0.085814375841887,171.628751683774,0.006928614362725949,13.857228725451897,0.09274299020461295,185.4859804092259
1952,55 to 64 Years,,,12704.018011484852,192.61456705580747,23560.672885441774,0.0754175,0.1005,0.08,,,2385.6283500019053,192.61456705580747,2578.242917057713,,,,,0.10125467814953595,202.5093562990719,0.00817525747215924,16.35051494431848,0.1094299356216952,218.85987124339042
1952,65 Years and Older,,,12704.018011484852,192.61456705580747,9657.088487351575,0.0754175,0.1005,0.08,,,2385.6283500019053,192.61456705580747,2578.242917057713,,,,,0.24703391225279703,494.06782450559405,0.019945407697991527,39.890815395983054,0.26697931995078855,533.9586399015772
1953,25 to 34 Years,,,12778.389591115683,199.3392651575065,29310.224062347785,0.0754175,0.1005,0.08,,,2399.594242418095,199.3392651575065,2598.933507575601,,,,,0.08186884676533873,163.73769353067746,0.006801014715325216,13.602029430650433,0.08866986148066394,177.33972296132788
1953,35 to 44 Years,,,12778.389591115683,199.3392651575065,30704.28001496073,0.0754175,0.1005,0.08,,,2399.594242418095,199.3392651575065,2598.933507575601,,,,,0.07815178344025286,156.30356688050574,0.006492230563959748,12.984461127919495,0.0846440140042126,169.28802800842521
1953,45 to 54 Years,,,12778.389591115683,199.3392651575065,30260.41039040885,0.0754175,0.1005,0.08,,,2399.594242418095,199.3392651575065,2598.933507575601,,,,,0.07929813943232757,158.59627886465512,0.006587460731222859,13.174921462445718,0.08588560016355042,171.77120032710084
1953,55 to 64 Years,,,12778.389591115683,199.3392651575065,25153.737185461323,0.0754175,0.1005,0.08,,,2399.594242418095,199.3392651575065,2598.933507575601,,,,,0.09539712626897616,190.79425253795233,0.007924836921359072,15.849673842718143,0.10332196319033522,206.64392638067045
1953,65 Years and Older,,,12778.389591115683,199.3392651575065,9081.347826086956,0.0754175,0.1005,0.08,,,2399.594242418095,199.3392651575065,2598.933507575601,,,,,0.26423327113680783,528.4665422736157,0.02195040526747442,43.90081053494884,0.2861836764042822,572.3673528085644
1954,25 to 34 Years,,,12577.81169453556,205.48756056477413,28729.16476466597,0.0754175,0.1005,0.08,,,2361.9286537804915,205.48756056477413,2567.4162143452654,,,,,0.08221362065789779,164.42724131579558,0.007152576910885467,14.305153821770933,0.08936619756878325,178.7323951375665
1954,35 to 44 Years,,,12577.81169453556,205.48756056477413,30854.79400749064,0.0754175,0.1005,0.08,,,2361.9286537804915,205.48756056477413,2567.4162143452654,,,,,0.0765498111316862,153.0996222633724,0.006659826039184957,13.319652078369915,0.08320963717087114,166.41927434174227
1954,45 to 54 Years,,,12577.81169453556,205.48756056477413,29424.977695167287,0.0754175,0.1005,0.08,,,2361.9286537804915,205.48756056477413,2567.4162143452654,,,,,0.08026951382085197,160.53902764170394,0.006983439807280571,13.966879614561142,0.08725295362813254,174.5059072562651
1954,55 to 64 Years,,,12577.81169453556,205.48756056477413,24341.5488936474,0.0754175,0.1005,0.08,,,2361.9286537804915,205.48756056477413,2567.4162143452654,,,,,0.09703280034069246,194.06560068138492,0.00844184408570655,16.883688171413098,0.105474644426399,210.94928885279802
1954,65 Years and Older,,,12577.81169453556,205.48756056477413,9696.31896053898,0.0754175,0.1005,0.08,,,2361.9286537804915,205.48756056477413,2567.4162143452654,,,,,0.2435902390786453,487.1804781572906,0.021192326840839805,42.38465368167961,0.26478256591948507,529.5651318389702
1955,25 to 34 Years,,,12136.089585213043,210.3869834674406,30247.359097251712,0.0754175,0.1005,0.08,,,2278.9797170055454,210.3869834674406,2489.366700472986,,,,,0.07534475025334078,150.68950050668155,0.006955548839520222,13.911097679040445,0.082300299092861,164.60059818572202
1955,35 to 44 Years,,,12136.089585213043,210.3869834674406,32246.857177674872,0.0754175,0.1005,0.08,,,2278.9797170055454,210.3869834674406,2489.366700472986,,,,,0.07067292494424317,141.34584988848633,0.006524263195890469,13.048526391780939,0.07719718814013364,154.3943762802673
1955,45 to 54 Years,,,12136.089585213043,210.3869834674406,31626.04851944345,0.0754175,0.1005,0.08,,,2278.9797170055454,210.3869834674406,2489.366700472986,,,,,0.07206021060786162,144.12042121572324,0.00665233228040159,13.30466456080318,0.07871254288826321,157.42508577652643
1955,55 to 64 Years,,,12136.089585213043,210.3869834674406,25769.77347851449,0.0754175,0.1005,0.08,,,2278.9797170055454,210.3869834674406,2489.366700472986,,,,,0.08843615637155838,176.87231274311677,0.008164099061361577,16.328198122723155,0.09660025543291996,193.20051086583993
1955,65 Years and Older,,,12136.089585213043,210.3869834674406,10090.709013031988,0.0754175,0.1005,0.08,,,2278.9797170055454,210.3869834674406,2489.366700472986,,,,,0.22584931485609977,451.69862971219953,0.020849573919506467,41.69914783901294,0.24669888877560625,493.3977775512125
1956,25 to 34 Years,,,12478.64958836112,217.88021849504807,31383.336349924582,0.0754175,0.1005,0.08,,,2343.307463892239,217.88021849504807,2561.187682387287,,,,,0.07466725136436522,149.33450272873046,0.006942544797203235,13.88508959440647,0.08160979616156847,163.21959232313694
1956,35 to 44 Years,,,12478.64958836112,217.88021849504807,33973.36977953038,0.0754175,0.1005,0.08,,,2343.307463892239,217.88021849504807,2561.187682387287,,,,,0.06897483173141475,137.9496634628295,0.00641326485741562,12.82652971483124,0.07538809658883038,150.77619317766076
1956,45 to 54 Years,,,12478.64958836112,217.88021849504807,32049.579471572837,0.0754175,0.1005,0.08,,,2343.307463892239,217.88021849504807,2561.187682387287,,,,,0.07311507678191825,146.2301535638365,0.006798223942011542,13.596447884023084,0.0799133007239298,159.8266014478596
1956,55 to 64 Years,,,12478.64958836112,217.88021849504807,26344.19870288561,0.0754175,0.1005,0.08,,,2343.307463892239,217.88021849504807,2561.187682387287,,,,,0.0889496579615293,177.8993159230586,0.008270519857230752,16.541039714461505,0.09722017781876006,194.44035563752013
1956,65 Years and Older,,,12478.64958836112,217.88021849504807,10371.234616369378,0.0754175,0.1005,0.08,,,2343.307463892239,217.88021849504807,2561.187682387287,,,,,0.2259429615249175,451.885923049835,0.021008127436550138,42.01625487310027,0.24695108896146764,493.90217792293527
1957,25 to 34 Years,,,13127.710646957472,226.8144602587339,31928.872593950506,0.0754175,0.1005,0.08,,,2465.1916158880786,226.8144602587339,2692.0060761468126,,,,,0.07720885254041676,154.4177050808335,0.007103741592858745,14.20748318571749,0.0843125941332755,168.62518826655102
1957,35 to 44 Years,,,13127.710646957472,226.8144602587339,33977.640317367026,0.0754175,0.1005,0.08,,,2465.1916158880786,226.8144602587339,2692.0060761468126,,,,,0.0725533495811374,145.10669916227482,0.0066754035342119385,13.350807068423878,0.07922875311534935,158.4575062306987
1957,45 to 54 Years,,,13127.710646957472,226.8144602587339,32240.66657680124,0.0754175,0.1005,0.08,,,2465.1916158880786,226.8144602587339,2692.0060761468126,,,,,0.07646217890736497,152.92435781472994,0.007035042520551922,14.070085041103845,0.08349722142791689,166.9944428558338
1957,55 to 64 Years,,,13127.710646957472,226.8144602587339,25877.218458157848,0.0754175,0.1005,0.08,,,2465.1916158880786,226.8144602587339,2692.0060761468126,,,,,0.09526493814913564,190.5298762982713,0.008765024750456908,17.530049500913815,0.10402996289959256,208.05992579918512
1957,65 Years and Older,,,13127.710646957472,226.8144602587339,10038.570002495631,0.0754175,0.1005,0.08,,,2465.1916158880786,226.8144602587339,2692.0060761468126,,,,,0.2455719903607009,491.1439807214018,0.022594299805883393,45.18859961176678,0.26816629016658433,536.3325803331686
1958,25 to 34 Years,,,13551.403282430088,237.862178568668,31644.951926059177,0.0754175,0.1005,0.08,,,2544.7548817742513,237.862178568668,2782.617060342919,,,,,0.08041582391151245,160.8316478230249,0.007516591560146812,15.033183120293625,0.08793241547165925,175.8648309433185
1958,35 to 44 Years,,,13551.403282430088,237.862178568668,34284.33215301562,0.0754175,0.1005,0.08,,,2544.7548817742513,237.862178568668,2782.617060342919,,,,,0.07422500955878812,148.45001911757623,0.006937926558028224,13.875853116056447,0.08116293611681634,162.32587223363268
1958,45 to 54 Years,,,13551.403282430088,237.862178568668,31487.88182831661,0.0754175,0.1005,0.08,,,2544.7548817742513,237.862178568668,2782.617060342919,,,,,0.08081695985932559,161.63391971865119,0.007554086358224385,15.10817271644877,0.08837104621754997,176.74209243509995
1958,55 to 64 Years,,,13551.403282430088,237.862178568668,26629.482308454128,0.0754175,0.1005,0.08,,,2544.7548817742513,237.862178568668,2782.617060342919,,,,,0.09556156039001786,191.12312078003572,0.008932286997301232,17.864573994602466,0.10449384738731908,208.98769477463816
1958,65 Years and Older,,,13551.403282430088,237.862178568668,10216.338655327345,0.0754175,0.1005,0.08,,,2544.7548817742513,237.862178568668,2782.617060342919,,,,,0.24908677830949547,498.1735566189909,0.02328252680275374,46.56505360550748,0.27236930511224916,544.7386102244983
1959,25 to 34 Years,,,14128.346445626848,247.7570914897393,33099.1797556719,0.0754175,0.1005,0.08,,,2653.096350214998,247.7570914897393,2900.853441704737,,,,,0.08015595461275324,160.31190922550647,0.00748529399576083,14.97058799152166,0.08764124860851406,175.28249721702812
1959,35 to 44 Years,,,14128.346445626848,247.7570914897393,36245.483392306814,0.0754175,0.1005,0.08,,,2653.096350214998,247.7570914897393,2900.853441704737,,,,,0.07319798501509635,146.3959700301927,0.006835530066135807,13.671060132271615,0.08003351508123216,160.0670301624643
1959,45 to 54 Years,,,14128.346445626848,247.7570914897393,33497.98597833014,0.0754175,0.1005,0.08,,,2653.096350214998,247.7570914897393,2900.853441704737,,,,,0.07920166758477022,158.40333516954044,0.007396178732954675,14.79235746590935,0.0865978463177249,173.1956926354498
1959,55 to 64 Years,,,14128.346445626848,247.7570914897393,27844.78325859492,0.0754175,0.1005,0.08,,,2653.096350214998,247.7570914897393,2900.853441704737,,,,,0.09528163051497482,190.56326102994964,0.008897792063555154,17.79558412711031,0.10417942257852997,208.35884515705993
1959,65 Years and Older,,,14128.346445626848,247.7570914897393,10549.81551524508,0.0754175,0.1005,0.08,,,2653.096350214998,247.7570914897393,2900.853441704737,,,,,0.2514827246392246,502.9654492784492,0.023484495167874386,46.96899033574877,0.274967219807099,549.9344396141979
1960,25 to 34 Years,,,13945.79802289662,256.5952661376867,33222.89795416846,0.0754175,0.1005,0.08,,,2618.816432466168,256.5952661376867,2875.411698603855,,,,,0.0788256471810156,157.6512943620312,0.007723446235535025,15.446892471070049,0.08654909341655062,173.09818683310124
1960,35 to 44 Years,,,13945.79802289662,256.5952661376867,37157.19566566962,0.0754175,0.1005,0.08,,,2618.816432466168,256.5952661376867,2875.411698603855,,,,,0.07047938859621078,140.95877719242156,0.006905668243816389,13.811336487632778,0.07738505684002717,154.77011368005432
1960,45 to 54 Years,,,13945.79802289662,256.5952661376867,34728.99845916795,0.0754175,0.1005,0.08,,,2618.816432466168,256.5952661376867,2875.411698603855,,,,,0.0754071971164155,150.814394232831,0.007388501757094271,14.777003514188543,0.08279569887350978,165.59139774701956
1960,55 to 64 Years,,,13945.79802289662,256.5952661376867,27573.668683812404,0.0754175,0.1005,0.08,,,2618.816432466168,256.5952661376867,2875.411698603855,,,,,0.09497526290375677,189.95052580751354,0.009305807982248128,18.611615964496256,0.1042810708860049,208.5621417720098
1960,65 Years and Older,,,13945.79802289662,256.5952661376867,10969.35094055681,0.0754175,0.1005,0.08,,,2618.816432466168,256.5952661376867,2875.411698603855,,,,,0.23873941554587874,477.47883109175746,0.023392019047269334,46.784038094538666,0.2621314345931481,524.2628691862961
1961,25 to 34 Years,,,13943.544338665386,264.08850116529413,33739.162427100135,0.0754175,0.1005,0.08,,,2618.3932236050714,264.08850116529413,2882.4817247703654,,,,,0.07760694205917551,155.21388411835102,0.007827357947486322,15.654715894972645,0.08543430000666183,170.86860001332366
1961,35 to 44 Years,,,13943.544338665386,264.08850116529413,37949.5383759733,0.0754175,0.1005,0.08,,,2618.3932236050714,264.08850116529413,2882.4817247703654,,,,,0.0689967081460689,137.9934162921378,0.006958938434215433,13.917876868430866,0.07595564658028434,151.91129316056868
1961,45 to 54 Years,,,13943.544338665386,264.08850116529413,35087.68240343348,0.0754175,0.1005,0.08,,,2618.3932236050714,264.08850116529413,2882.4817247703654,,,,,0.0746242853403407,149.2485706806814,0.007526530197373536,15.053060394747073,0.08215081553771424,164.30163107542847
1961,55 to 64 Years,,,13943.544338665386,264.08850116529413,28809.687170759385,0.0754175,0.1005,0.08,,,2618.3932236050714,264.08850116529413,2882.4817247703654,,,,,0.09088586099826276,181.7717219965255,0.009166656326394714,18.333312652789427,0.10005251732465748,200.10503464931494
1961,65 Years and Older,,,13943.544338665386,264.08850116529413,11234.342857142858,0.0754175,0.1005,0.08,,,2618.3932236050714,264.08850116529413,2882.4817247703654,,,,,0.23307043917929587,466.14087835859175,0.023507249558204928,47.01449911640986,0.2565776887375008,513.1553774750016
1962,25 to 34 Years,,,13889.455917115689,271.1974677299474,34119.5216087934,0.0754175,0.1005,0.08,,,2608.236210938751,271.1974677299474,2879.433678668698,,,,,0.07644410261211128,152.88820522422256,0.007948454577981346,15.89690915596269,0.08439255719009262,168.78511438018523
1962,35 to 44 Years,,,13889.455917115689,271.1974677299474,38809.10934502604,0.0754175,0.1005,0.08,,,2608.236210938751,271.1974677299474,2879.433678668698,,,,,0.06720680414875418,134.41360829750838,0.006987984839304367,13.975969678608735,0.07419478898805855,148.3895779761171
1962,45 to 54 Years,,,13889.455917115689,271.1974677299474,36711.09346806207,0.0754175,0.1005,0.08,,,2608.236210938751,271.1974677299474,2879.433678668698,,,,,0.07104763068983126,142.09526137966253,0.007387343772962901,14.774687545925802,0.07843497446279417,156.86994892558835
1962,55 to 64 Years,,,13889.455917115689,271.1974677299474,30229.17043023532,0.0754175,0.1005,0.08,,,2608.236210938751,271.1974677299474,2879.433678668698,,,,,0.08628209685602169,172.56419371204336,0.008971383067088562,17.942766134177123,0.09525347992311024,190.5069598462205
1962,65 Years and Older,,,13889.455917115689,271.1974677299474,12012.7632126788,0.0754175,0.1005,0.08,,,2608.236210938751,271.1974677299474,2879.433678668698,,,,,0.2171220862978389,434.2441725956778,0.02257577735684606,45.15155471369212,0.23969786365468496,479.39572730936993
1963,25 to 34 Years,184884.3572789116,,13806.06960055991,277.6339644844307,35243.88660947407,0.0754175,0.1005,0.08,13807.007407578925,,2592.577483078175,277.6339644844307,16677.21885514153,0.39175609547748913,783.5121909549782,,,0.07356105505064395,147.1221101012879,0.007877507028688448,15.755014057376895,0.4731946575568215,946.389315113643
1963,35 to 44 Years,184884.3572789116,,13806.06960055991,277.6339644844307,39659.33667083855,0.0754175,0.1005,0.08,13807.007407578925,,2592.577483078175,277.6339644844307,16677.21885514153,0.34814014975018975,696.2802995003796,,,0.06537117613932493,130.74235227864986,0.007000469190614944,14.000938381229886,0.42051179508012965,841.0235901602593
1963,45 to 54 Years,184884.3572789116,,13806.06960055991,277.6339644844307,37283.15875998121,0.0754175,0.1005,0.08,13807.007407578925,,2592.577483078175,277.6339644844307,16677.21885514153,0.3703282625934317,740.6565251868634,,,0.06953749546191836,139.0749909238367,0.0074466320375846445,14.89326407516929,0.44731239009293466,894.6247801858693
1963,55 to 64 Years,184884.3572789116,,13806.06960055991,277.6339644844307,30410.24480369515,0.0754175,0.1005,0.08,13807.007407578925,,2592.577483078175,277.6339644844307,16677.21885514153,0.4540248688133295,908.049737626659,,,0.08525342363449671,170.50684726899343,0.009129619517258715,18.25923903451743,0.5484079119650849,1096.8158239301697
1963,65 Years and Older,184884.3572789116,,13806.06960055991,277.6339644844307,12163.131507031929,0.0754175,0.1005,0.08,13807.007407578925,,2592.577483078175,277.6339644844307,16677.21885514153,1.1351523577293081,2270.304715458616,,,0.21315049348757892,426.30098697515785,0.022825862264493388,45.651724528986776,1.3711287134813803,2742.2574269627607
1964,25 to 34 Years,191399.0705265986,,13767.756968628872,283.4940585444827,36545.7063403782,0.0754175,0.1005,0.08,14293.520682108545,,2585.382932439531,283.4940585444827,17162.397673092557,0.3911135428326934,782.2270856653868,,,0.0707438216779798,141.4876433559596,0.007757246662688224,15.51449332537645,0.4696146111733614,939.2292223467227
1964,35 to 44 Years,191399.0705265986,,13767.756968628872,283.4940585444827,40736.85415092303,0.0754175,0.1005,0.08,14293.520682108545,,2585.382932439531,283.4940585444827,17162.397673092557,0.35087443495645276,701.7488699129055,,,0.06346545373536043,126.93090747072085,0.006959154418114517,13.918308836229034,0.42129904310992766,842.5980862198553
1964,45 to 54 Years,191399.0705265986,,13767.756968628872,283.4940585444827,38544.561996967226,0.0754175,0.1005,0.08,14293.520682108545,,2585.382932439531,283.4940585444827,17162.397673092557,0.37083105739360045,741.662114787201,,,0.06707516698835377,134.15033397670754,0.007354968998396937,14.709937996793874,0.44526119338035114,890.5223867607023
1964,55 to 64 Years,191399.0705265986,,13767.756968628872,283.4940585444827,30715.849707514622,0.0754175,0.1005,0.08,14293.520682108545,,2585.382932439531,283.4940585444827,17162.397673092557,0.46534674502628653,930.6934900525731,,,0.08417097221982493,168.34194443964986,0.009229569139190246,18.459138278380493,0.5587472863853017,1117.4945727706033
1964,65 Years and Older,191399.0705265986,,13767.756968628872,283.4940585444827,12272.20179807257,0.0754175,0.1005,0.08,14293.520682108545,,2585.382932439531,283.4940585444827,17162.397673092557,1.1647071093920112,2329.4142187840225,,,0.2106698516679853,421.33970333597057,0.023100504963095316,46.20100992619063,1.3984774660230916,2796.9549320461833
1965,25 to 34 Years,200359.3050780217,,13465.76328164307,290.31482376192025,38065.35802469136,0.0754175,0.1005,0.08,14962.663418930308,,2528.672945052578,290.31482376192025,17781.651187744807,0.39307822638170564,786.1564527634113,,,0.06642976912005757,132.85953824011514,0.007626746176237342,15.253492352474684,0.46713474167800056,934.2694833560012
1965,35 to 44 Years,200359.3050780217,,13465.76328164307,290.31482376192025,41904.30797834527,0.0754175,0.1005,0.08,14962.663418930308,,2528.672945052578,290.31482376192025,17781.651187744807,0.3570674267348003,714.1348534696006,,,0.060343985309560796,120.68797061912159,0.006928042432103762,13.856084864207524,0.4243394544764649,848.6789089529298
1965,45 to 54 Years,200359.3050780217,,13465.76328164307,290.31482376192025,39732.68518518518,0.0754175,0.1005,0.08,14962.663418930308,,2528.672945052578,290.31482376192025,17781.651187744807,0.37658324246631386,753.1664849326277,,,0.06364213576975726,127.28427153951452,0.007306700325156169,14.613400650312338,0.4475320785612273,895.0641571224546
1965,55 to 64 Years,200359.3050780217,,13465.76328164307,290.31482376192025,31965.79903237812,0.0754175,0.1005,0.08,14962.663418930308,,2528.672945052578,290.31482376192025,17781.651187744807,0.46808351024714395,936.167020494288,,,0.07910557600926191,158.21115201852382,0.00908204495272778,18.16408990545556,0.5562711312091336,1112.5422624182672
1965,65 Years and Older,200359.3050780217,,13465.76328164307,290.31482376192025,12487.112182129496,0.0754175,0.1005,0.08,14962.663418930308,,2528.672945052578,290.31482376192025,17781.651187744807,1.1982484981870838,2396.496996374168,,,0.20250262095598068,405.0052419119614,0.02324915637239124,46.49831274478248,1.4240002755154557,2848.0005510309115
1966,25 to 34 Years,207783.61745827983,,13222.36538466944,303.18781727088697,39481.69390433019,0.0754175,0.1005,0.08,15517.104787248794,,2482.9663880541384,303.18781727088697,18303.258992573818,0.3930202393253179,786.0404786506358,,,0.0628890542049873,125.7781084099746,0.0076791998338661595,15.35839966773232,0.4635884933641713,927.1769867283426
1966,35 to 44 Years,207783.61745827983,,13222.36538466944,303.18781727088697,43820.86727989488,0.0754175,0.1005,0.08,15517.104787248794,,2482.9663880541384,303.18781727088697,18303.258992573818,0.3541030963202337,708.2061926404674,,,0.05666173542834761,113.32347085669522,0.006918800016767132,13.837600033534263,0.4176836317653484,835.3672635306968
1966,45 to 54 Years,207783.61745827983,,13222.36538466944,303.18781727088697,41968.37065105064,0.0754175,0.1005,0.08,15517.104787248794,,2482.9663880541384,303.18781727088697,18303.258992573818,0.3697333145541198,739.4666291082395,,,0.059162801641716334,118.32560328343267,0.007224197951161036,14.448395902322073,0.4361203141469971,872.2406282939942
1966,55 to 64 Years,207783.61745827983,,13222.36538466944,303.18781727088697,33889.52301799523,0.0754175,0.1005,0.08,15517.104787248794,,2482.9663880541384,303.18781727088697,18303.258992573818,0.4578732128808441,915.7464257616882,,,0.07326648966808094,146.53297933616187,0.008946358351219498,17.892716702438996,0.5400860609001444,1080.1721218002888
1966,65 Years and Older,207783.61745827983,,13222.36538466944,303.18781727088697,12679.478000247189,0.0754175,0.1005,0.08,15517.104787248794,,2482.9663880541384,303.18781727088697,18303.258992573818,1.2237968145807174,2447.593629161435,,,0.1958256000764174,391.6512001528348,0.023911695518141696,47.82339103628339,1.4435341101752763,2887.0682203505526
1967,25 to 34 Years,213932.1796152885,,13346.318017387492,324.51471696484674,40065.9758010307,0.0754175,0.1005,0.08,15976.27420805442,,2506.242875414455,324.51471696484674,18807.031800433724,0.39874916031980007,797.4983206396001,,,0.06255289744746419,125.10579489492838,0.008099508634867657,16.199017269735315,0.469401566402132,938.803132804264
1967,35 to 44 Years,213932.1796152885,,13346.318017387492,324.51471696484674,44251.84387980795,0.0754175,0.1005,0.08,15976.27420805442,,2506.242875414455,324.51471696484674,18807.031800433724,0.3610307008098338,722.0614016196675,,,0.05663589707632612,113.27179415265223,0.00733336034191611,14.666720683832219,0.42499995822807607,849.9999164561522
1967,45 to 54 Years,213932.1796152885,,13346.318017387492,324.51471696484674,43387.59182085903,0.0754175,0.1005,0.08,15976.27420805442,,2506.242875414455,324.51471696484674,18807.031800433724,0.3682221929720852,736.4443859441703,,,0.0577640465910706,115.5280931821412,0.007479436017207873,14.958872034415746,0.43346567558036375,866.9313511607276
1967,55 to 64 Years,213932.1796152885,,13346.318017387492,324.51471696484674,34736.79210840413,0.0754175,0.1005,0.08,15976.27420805442,,2506.242875414455,324.51471696484674,18807.031800433724,0.45992370735319454,919.8474147063891,,,0.07214951995547397,144.29903991094795,0.009342103782989636,18.68420756597927,0.5414153310916583,1082.8306621833167
1967,65 Years and Older,213932.1796152885,,13346.318017387492,324.51471696484674,12929.997809952549,0.0754175,0.1005,0.08,15976.27420805442,,2506.242875414455,324.51471696484674,18807.031800433724,1.2355975958292178,2471.1951916584358,,,0.19383165505916294,387.6633101183259,0.025097816854621546,50.19563370924309,1.4545270677430024,2909.0541354860047
1968,25 to 34 Years,223655.4786775276,,13709.161178616703,344.3045428069895,41432.76582143618,0.0754175,0.1005,0.08,16702.40195706628,,2574.379502051018,344.3045428069895,19621.086001924286,0.40312061302035773,806.2412260407154,,,0.06213390419422843,124.26780838845686,0.008309957976033927,16.619915952067853,0.4735644751906201,947.1289503812402
1968,35 to 44 Years,223655.4786775276,,13709.161178616703,344.3045428069895,45926.6304762944,0.0754175,0.1005,0.08,16702.40195706628,,2574.379502051018,344.3045428069895,19621.086001924286,0.36367575378053113,727.3515075610622,,,0.05605417761661866,112.10835523323732,0.007496838745544517,14.993677491089034,0.42722677014269433,854.4535402853886
1968,45 to 54 Years,223655.4786775276,,13709.161178616703,344.3045428069895,43868.83947939263,0.0754175,0.1005,0.08,16702.40195706628,,2574.379502051018,344.3045428069895,19621.086001924286,0.3807349853627249,761.4699707254498,,,0.05868355608678301,117.36711217356601,0.0078484990004973,15.6969980009946,0.4472670404500052,894.5340809000104
1968,55 to 64 Years,223655.4786775276,,13709.161178616703,344.3045428069895,36562.62803789647,0.0754175,0.1005,0.08,16702.40195706628,,2574.379502051018,344.3045428069895,19621.086001924286,0.45681623158364204,913.6324631672841,,,0.07041013297465167,140.82026594930332,0.009416843407703745,18.83368681540749,0.5366432079659974,1073.2864159319947
