year,age_group,wage_annual_2024d,hourly_2024d,house_price_2024d,tuition_2024d,auto_2024d,health_2024d,alloc_weight_housing,alloc_weight_education,alloc_weight_transport,alloc_weight_health,alloc_housing_2024d,alloc_education_2024d,alloc_transport_2024d,alloc_health_2024d,time_years_housing,time_years_education,time_years_transport,time_years_health,time_hours_housing,time_hours_education,time_hours_transport,time_hours_health,time_years_total,time_hours_total
1951,25 to 34 Years,27228.888543930458,13.61444427196523,0.0,0.0,11743.948528977748,182.4314527875204,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2141.9864520298206,22.48647547409982,0.0,0.0,0.07866595247081015,0.0008258315589275949,0.0,0.0,157.3319049416203,1.65166311785519,0.07949178402973775,158.9835680594755
1951,35 to 44 Years,29196.177720801566,14.598088860400782,0.0,0.0,11743.948528977748,182.4314527875204,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2606.9591399060023,34.973083031482304,0.0,0.0,0.08929111080347368,0.001197865123507754,0.0,0.0,178.58222160694737,2.395730247015508,0.09048897592698144,180.97795185396288
1951,45 to 54 Years,26155.81774580336,13.07790887290168,0.0,0.0,11743.948528977748,182.4314527875204,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,2875.167566917704,39.67025790829427,0.0,0.0,0.10992459095946322,0.0015166896441102197,0.0,0.0,219.84918191892643,3.0333792882204396,0.11144128060357344,222.8825612071469
1951,55 to 64 Years,22571.63533136805,11.285817665684025,0.0,0.0,11743.948528977748,182.4314527875204,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2523.970131922344,39.45274167495003,0.0,0.0,0.11182043723764912,0.0017478902656256423,0.0,0.0,223.64087447529823,3.4957805312512846,0.11356832750327477,227.13665500654952
1951,65 Years and Older,8009.855752316173,4.004927876158086,0.0,0.0,11743.948528977748,182.4314527875204,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1595.865238201877,45.84889469869398,0.0,0.0,0.19923770009720937,0.005724059972670054,0.0,0.0,398.47540019441874,11.448119945340109,0.20496176006987943,409.92352013975886
1952,25 to 34 Years,27959.44427610448,13.97972213805224,0.0,0.0,12704.018011484852,192.61456705580747,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2317.094152771464,23.74164472120597,0.0,0.0,0.08287339797922116,0.0008491458015671917,0.0,0.0,165.74679595844233,1.6982916031343833,0.08372254378078836,167.4450875615767
1952,35 to 44 Years,29263.75763747454,14.63187881873727,0.0,0.0,12704.018011484852,192.61456705580747,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2820.0784248033265,36.92524037815799,0.0,0.0,0.09636761142362642,0.0012618078934221461,0.0,0.0,192.73522284725283,2.5236157868442923,0.09762941931704856,195.25883863409712
1952,45 to 54 Years,27799.868339046432,13.899934169523217,0.0,0.0,12704.018011484852,192.61456705580747,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3110.212929325484,41.88460616436545,0.0,0.0,0.11187869278348415,0.0015066476450011181,0.0,0.0,223.7573855669683,3.0132952900022363,0.11338534042848528,226.77068085697056
1952,55 to 64 Years,23560.672885441774,11.780336442720888,0.0,0.0,12704.018011484852,192.61456705580747,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2730.3050534727026,41.65494842457862,0.0,0.0,0.11588400156261106,0.0017679863655471982,0.0,0.0,231.76800312522212,3.5359727310943962,0.11765198792815826,235.30397585631653
1952,65 Years and Older,9657.088487351575,4.828544243675788,0.0,0.0,12704.018011484852,192.61456705580747,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1726.327451111875,48.40812736749943,0.0,0.0,0.17876272474596686,0.005012704132399972,0.0,0.0,357.5254494919337,10.025408264799944,0.18377542887836681,367.55085775673365
1953,25 to 34 Years,29310.224062347785,14.655112031173893,0.0,0.0,12778.389591115683,199.3392651575065,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2330.658833814831,24.57053007306852,0.0,0.0,0.0795169231343004,0.0008382921270339955,0.0,0.0,159.0338462686008,1.6765842540679912,0.08035521526133439,160.7104305226688
1953,35 to 44 Years,30704.28001496073,15.352140007480363,0.0,0.0,12778.389591115683,199.3392651575065,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2836.5876651826966,38.21440089011363,0.0,0.0,0.09238411269701041,0.001244595244424998,0.0,0.0,184.76822539402082,2.4891904888499963,0.09362870794143541,187.25741588287082
1953,45 to 54 Years,30260.41039040885,15.130205195204425,0.0,0.0,12778.389591115683,199.3392651575065,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3128.4206686669313,43.346911616487944,0.0,0.0,0.10338328622464736,0.001432462780816314,0.0,0.0,206.76657244929473,2.864925561632628,0.10481574900546367,209.63149801092734
1953,55 to 64 Years,25153.737185461323,12.576868592730662,0.0,0.0,12778.389591115683,199.3392651575065,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2746.288744578716,43.10923590074845,0.0,0.0,0.10918014783767602,0.00171383025841843,0.0,0.0,218.36029567535203,3.42766051683686,0.11089397809609444,221.7879561921889
1953,65 Years and Older,9081.347826086956,4.540673913043478,0.0,0.0,12778.389591115683,199.3392651575065,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1736.4336788725086,50.098186677087945,0.0,0.0,0.19120880645981347,0.005516602561260409,0.0,0.0,382.41761291962695,11.033205122520817,0.19672540902107388,393.4508180421478
1954,25 to 34 Years,28729.16476466597,14.364582382332985,0.0,0.0,12577.81169453556,205.48756056477413,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2294.075300091811,25.328368109057138,0.0,0.0,0.07985179238184108,0.0008816256343173793,0.0,0.0,159.70358476368216,1.7632512686347586,0.08073341801615845,161.4668360323169
1954,35 to 44 Years,30854.79400749064,15.42739700374532,0.0,0.0,12577.81169453556,205.48756056477413,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2792.062744159546,39.39306192961592,0.0,0.0,0.09049040299804675,0.001276724191386675,0.0,0.0,180.9808059960935,2.5534483827733503,0.09176712718943343,183.53425437886688
1954,45 to 54 Years,29424.977695167287,14.712488847583643,0.0,0.0,12577.81169453556,205.48756056477413,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3079.3149474127235,44.68387660128563,0.0,0.0,0.10464969521178144,0.001518569599752813,0.0,0.0,209.29939042356287,3.037139199505626,0.10616826481153425,212.33652962306851
1954,55 to 64 Years,24341.5488936474,12.1707744468237,0.0,0.0,12577.81169453556,205.48756056477413,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2703.1812140200727,44.438870164675144,0.0,0.0,0.11105214486681834,0.0018256385556579228,0.0,0.0,222.10428973363668,3.6512771113158453,0.11287778342247627,225.75556684495254
1954,65 Years and Older,9696.31896053898,4.84815948026949,0.0,0.0,12577.81169453556,205.48756056477413,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1709.1774888514055,51.64338376014028,0.0,0.0,0.17627075757379987,0.005326081368642357,0.0,0.0,352.54151514759974,10.652162737284714,0.18159683894244222,363.19367788488444
1955,25 to 34 Years,30247.359097251712,15.123679548625857,0.0,0.0,12136.089585213043,210.3869834674406,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2213.5093157130273,25.93227029398557,0.0,0.0,0.07318025050041964,0.000857339981669401,0.0,0.0,146.36050100083926,1.714679963338802,0.07403759048208904,148.07518096417806
1955,35 to 44 Years,32246.857177674872,16.123428588837434,0.0,0.0,12136.089585213043,210.3869834674406,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2694.0078619063174,40.332307445469326,0.0,0.0,0.08354326894750636,0.0012507360709059167,0.0,0.0,167.0865378950127,2.5014721418118335,0.08479400501841228,169.58801003682456
1955,45 to 54 Years,31626.04851944345,15.813024259721725,0.0,0.0,12136.089585213043,210.3869834674406,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,2971.1720107180645,45.749270573546305,0.0,0.0,0.09394698831538853,0.0014465692906725292,0.0,0.0,187.89397663077705,2.8931385813450583,0.09539355760606105,190.7871152121221
1955,55 to 64 Years,25769.77347851449,12.884886739257245,0.0,0.0,12136.089585213043,210.3869834674406,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2608.247775935871,45.498422468741744,0.0,0.0,0.10121345374302547,0.0017655732405516093,0.0,0.0,202.42690748605094,3.5311464811032187,0.10297902698357708,205.95805396715417
1955,65 Years and Older,10090.709013031988,5.045354506515994,0.0,0.0,12136.089585213043,210.3869834674406,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1649.1526209397634,52.87471268569763,0.0,0.0,0.16343277948159138,0.005239940287388209,0.0,0.0,326.86555896318276,10.479880574776418,0.16867271976897957,337.3454395379591
1956,25 to 34 Years,31383.336349924582,15.691668174962292,0.0,0.0,12478.64958836112,217.88021849504807,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2275.989058700656,26.855885400346704,0.0,0.0,0.07252221476146929,0.0008557371052237166,0.0,0.0,145.04442952293857,1.7114742104474332,0.073377951866693,146.75590373338602
1956,35 to 44 Years,33973.36977953038,16.98668488976519,0.0,0.0,12478.64958836112,217.88021849504807,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2770.0504236537204,41.768800587362755,0.0,0.0,0.08153593363360528,0.0012294570970857671,0.0,0.0,163.07186726721056,2.4589141941715345,0.08276539073069106,165.5307814613821
1956,45 to 54 Years,32049.579471572837,16.024789735786417,0.0,0.0,12478.64958836112,217.88021849504807,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3055.0379616241275,47.3786966487685,0.0,0.0,0.09532224796689981,0.0014782938631314087,0.0,0.0,190.64449593379962,2.9565877262628173,0.09680054183003121,193.60108366006241
1956,55 to 64 Years,26344.19870288561,13.172099351442805,0.0,0.0,12478.64958836112,217.88021849504807,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2681.869625878722,47.11891422790241,0.0,0.0,0.1018011462836774,0.0017885878693566506,0.0,0.0,203.6022925673548,3.577175738713301,0.10358973415303405,207.1794683060681
1956,65 Years and Older,10371.234616369378,5.185617308184689,0.0,0.0,12478.64958836112,217.88021849504807,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1695.7025185038947,54.75792163066769,0.0,0.0,0.16350054561753838,0.005279788150220885,0.0,0.0,327.0010912350768,10.559576300441769,0.16878033376775925,337.5606675355185
1957,25 to 34 Years,31928.872593950506,15.964436296975252,0.0,0.0,13127.710646957472,226.8144602587339,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2394.371729624584,27.957118796392667,0.0,0.0,0.07499080096170513,0.0008756061998158257,0.0,0.0,149.98160192341027,1.7512123996316513,0.07586640716152096,151.7328143230419
1957,35 to 44 Years,33977.640317367026,16.988820158683513,0.0,0.0,13127.710646957472,226.8144602587339,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,2914.1310669645873,43.48154241038953,0.0,0.0,0.08576614031301887,0.0012797104803115114,0.0,0.0,171.53228062603773,2.5594209606230227,0.08704585079333038,174.09170158666078
1957,45 to 54 Years,32240.66657680124,16.12033328840062,0.0,0.0,13127.710646957472,226.8144602587339,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3213.941868604035,49.32147389230266,0.0,0.0,0.09968596216669495,0.001529790762074129,0.0,0.0,199.3719243333899,3.059581524148258,0.10121575292876908,202.43150585753816
1957,55 to 64 Years,25877.218458157848,12.938609229078924,0.0,0.0,13127.710646957472,226.8144602587339,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2821.363657349387,49.051039017670895,0.0,0.0,0.1090288611162513,0.0018955298111728639,0.0,0.0,218.0577222325026,3.7910596223457276,0.11092439092742416,221.8487818548483
1957,65 Years and Older,10038.570002495631,5.019285001247816,0.0,0.0,13127.710646957472,226.8144602587339,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1783.902324414879,57.00328614197814,0.0,0.0,0.17770482488754807,0.00567842692014967,0.0,0.0,355.40964977509617,11.35685384029934,0.18338325180769774,366.7665036153955
1958,25 to 34 Years,31644.951926059177,15.82247596302959,0.0,0.0,13551.403282430088,237.862178568668,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2471.6493064777032,29.31885901730972,0.0,0.0,0.07810564263939787,0.0009264940293104395,0.0,0.0,156.21128527879574,1.8529880586208791,0.07903213666870831,158.06427333741664
1958,35 to 44 Years,34284.33215301562,17.14216607650781,0.0,0.0,13551.403282430088,237.862178568668,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,3008.183709125847,45.59944896574523,0.0,0.0,0.08774222859876389,0.0013300375449120233,0.0,0.0,175.48445719752777,2.660075089824047,0.08907226614367592,178.14453228735184
1958,45 to 54 Years,31487.88182831661,15.743940914158305,0.0,0.0,13551.403282430088,237.862178568668,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3317.670807882585,51.72383284936104,0.0,0.0,0.1053634165032673,0.0016426583766852973,0.0,0.0,210.7268330065346,3.2853167533705947,0.1070060748799526,214.0121497599052
1958,55 to 64 Years,26629.482308454128,13.314741154227065,0.0,0.0,13551.403282430088,237.862178568668,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2912.4222612260705,51.44022558566418,0.0,0.0,0.10936833947768698,0.0019317020507504694,0.0,0.0,218.73667895537397,3.863404101500939,0.11130004152843745,222.6000830568749
1958,65 Years and Older,10216.338655327345,5.108169327663672,0.0,0.0,13551.403282430088,237.862178568668,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1841.4771977178825,59.77981215058783,0.0,0.0,0.18024825329744115,0.005851392966443555,0.0,0.0,360.4965065948823,11.70278593288711,0.1860996462638847,372.1992925277694
1959,25 to 34 Years,33099.1797556719,16.549589877835952,0.0,0.0,14128.346445626848,247.7570914897393,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2576.878347298973,30.538504606478888,0.0,0.0,0.07785323885125574,0.0009226362958811928,0.0,0.0,155.70647770251148,1.8452725917623856,0.07877587514713694,157.5517502942739
1959,35 to 44 Years,36245.483392306814,18.12274169615341,0.0,0.0,14128.346445626848,247.7570914897393,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,3136.2553920688406,47.49635657619422,0.0,0.0,0.08652817119648397,0.0013104075909848517,0.0,0.0,173.05634239296793,2.6208151819697036,0.08783857878746883,175.67715757493767
1959,45 to 54 Years,33497.98597833014,16.74899298916507,0.0,0.0,14128.346445626848,247.7570914897393,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3458.9187251980593,53.87551087176981,0.0,0.0,0.103257513076626,0.0016083208974599814,0.0,0.0,206.51502615325202,3.216641794919963,0.10486583397408598,209.73166794817197
1959,55 to 64 Years,27844.78325859492,13.922391629297461,0.0,0.0,14128.346445626848,247.7570914897393,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,3036.416955866662,53.580105729171194,0.0,0.0,0.10904796520293988,0.001924242154502405,0.0,0.0,218.09593040587976,3.84848430900481,0.11097220735744229,221.94441471488457
1959,65 Years and Older,10549.81551524508,5.27490775762254,0.0,0.0,14128.346445626848,247.7570914897393,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1919.8770251943135,62.266613706125185,0.0,0.0,0.1819820472139994,0.0059021519017224905,0.0,0.0,363.9640944279988,11.80430380344498,0.1878841991157219,375.7683982314438
1960,25 to 34 Years,33222.89795416846,16.61144897708423,0.0,0.0,13945.79802289662,256.5952661376867,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2543.5832211016177,31.62789678321254,0.0,0.0,0.07656114841668939,0.0009519909078023161,0.0,0.0,153.12229683337878,1.9039818156046322,0.0775131393244917,155.0262786489834
1960,35 to 44 Years,37157.19566566962,18.57859783283481,0.0,0.0,13945.79802289662,256.5952661376867,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,3095.7327111376585,49.190681820478794,0.0,0.0,0.08331448742774408,0.0013238534539334783,0.0,0.0,166.62897485548817,2.6477069078669566,0.08463834088167756,169.2766817633551
1960,45 to 54 Years,34728.99845916795,17.364499229583977,0.0,0.0,13945.79802289662,256.5952661376867,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3414.227001359959,55.79739803741653,0.0,0.0,0.09831055178208437,0.0016066515163983032,0.0,0.0,196.62110356416872,3.2133030327966066,0.09991720329848267,199.83440659696532
1960,55 to 64 Years,27573.668683812404,13.786834341906202,0.0,0.0,13945.79802289662,256.5952661376867,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2997.1842595155367,55.491454983565845,0.0,0.0,0.1086973334554892,0.0020124799358361427,0.0,0.0,217.3946669109784,4.024959871672285,0.11070981339132534,221.41962678265068
1960,65 Years and Older,10969.35094055681,5.484675470278405,0.0,0.0,13945.79802289662,256.5952661376867,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1895.0708297818487,64.48783451301296,0.0,0.0,0.17276052521715146,0.005878910690566303,0.0,0.0,345.52105043430294,11.757821381132606,0.17863943590771778,357.27887181543554
1961,25 to 34 Years,33739.162427100135,16.869581213550067,0.0,0.0,13943.544338665386,264.08850116529413,0.19296602978611346,0.1702485292352023,0.1823906539393076,0.12325986078886311,0.0,0.0,2543.17217016091,32.55151188957367,0.0,0.0,0.07537745418713093,0.0009647990509517653,0.0,0.0,150.75490837426187,1.9295981019035306,0.07634225323808269,152.68450647616538
1961,35 to 44 Years,37949.5383759733,18.974769187986652,0.0,0.0,13943.544338665386,264.08850116529413,0.22214500980191357,0.17349021491175412,0.22198318848838866,0.19170533642691415,0.0,0.0,3095.232431126163,50.62717496237222,0.0,0.0,0.08156179399235654,0.0013340656337054529,0.0,0.0,163.12358798471308,2.6681312674109057,0.082895859626062,165.79171925212398
1961,45 to 54 Years,35087.68240343348,17.543841201716738,0.0,0.0,13943.544338665386,264.08850116529413,0.22491002721128245,0.3819185976707888,0.24482119960108278,0.21745295179169888,0.0,0.0,3413.6752516829465,57.42682411263872,0.0,0.0,0.09728984697344684,0.0016366662081682335,0.0,0.0,194.57969394689368,3.273332416336467,0.09892651318161506,197.85302636323013
1961,55 to 64 Years,28809.687170759385,14.404843585379693,0.0,0.0,13943.544338665386,264.08850116529413,0.1976402258829037,0.22283587465482052,0.21491665479413022,0.21626063418406805,0.0,0.0,2996.6999052395977,57.1119467427265,0.0,0.0,0.10401709284372658,0.00198238691049352,0.0,0.0,208.03418568745317,3.9647738209870402,0.1059994797542201,211.99895950844018
1961,65 Years and Older,11234.342857142858,5.617171428571429,0.0,0.0,13943.544338665386,264.08850116529413,0.16233870731778682,0.05150678352743426,0.13588830317709075,0.25132121680845576,0.0,0.0,1894.7645804557692,66.371043457983,0.0,0.0,0.16865824770970625,0.0059078705627880965,0.0,0.0,337.3164954194125,11.815741125576192,0.17456611827249435,349.1322365449887
